"permno","year","Tcw","Tsm","fNpats"
22082,1951,6.87129187583923,1.16128957271576,3
22082,1952,3.85466086864471,0.977968961000443,2
22082,1953,1.18323278427124,0.486899644136429,1
22082,1954,1.71279990673065,0.503066956996918,1
22082,1957,2.28600335121155,0.753974497318268,1
22082,1961,2.26315903663635,0.821317672729492,1
22082,1962,8.55421185493469,1.89523857831955,3
22082,1964,3.40153694152832,0.717276811599731,1
22082,1966,4.10805070400238,2.52592933177948,2
22082,1968,2.13612604141235,0.815314710140228,1
22082,1976,2.08955073356628,0.878463387489319,1
22082,1981,1.80355882644653,3.90200567245483,1
22082,1985,1.23703873157501,4.54355382919312,1
22090,1945,5.52205491065979,0.0620507840067148,3
22090,1946,13.4333028793335,0.0842786896973848,4
22090,1947,7.92677640914917,0.0230873133987188,2
22090,1948,5.64598083496094,0.0170015282928944,1
22090,1949,1.97653949260712,0.010556735098362,1
22090,1950,4.77453207969666,0.0428641512989998,2
22090,1951,7.61337339878082,0.0351882800459862,2
22090,1952,23.2884740829468,0.0500068115070462,4
22090,1953,1.91616404056549,0.02184241078794,1
22090,1954,6.56399917602539,0.0694966837763786,3
22090,1955,4.3296217918396,0.021418109536171,2
22090,1956,2.08648085594177,0.0298771113157272,1
22090,1957,2.28600335121155,0.0391226448118687,1
22090,1959,3.26718044281006,0.0339594855904579,1
22090,1960,6.96494126319885,0.0748033709824085,2
22090,1961,4.70676946640015,0.165805324912071,2
22090,1962,5.60353684425354,0.179669123142958,3
22090,1963,9.49989318847656,0.136465769261122,3
22090,1964,7.11692047119141,0.100292727351189,3
22090,1965,24.7046186923981,0.252225513570011,9
22090,1966,26.2157737016678,0.706760972738266,10
22090,1967,29.449446439743,0.841300457715988,4
22090,1968,10.1675418615341,0.691745549440384,4
22103,1944,4.99137902259827,0.0630832277238369,3
22103,1946,1.72563862800598,0.0202511493116617,1
22103,1947,1.740846991539,0.0229591131210327,1
22103,1948,10.2588157653809,0.125891236588359,6
22103,1949,13.0310844182968,0.104184854775667,6
22103,1950,17.1254153251648,0.260932646691799,9
22103,1951,33.1302162408829,0.227834353689104,19
22103,1952,16.6767797470093,0.154513850808144,10
22103,1953,18.0622433423996,0.144967006519437,10
22103,1954,25.2957978248596,0.261388601735234,13
22103,1955,11.0176469087601,0.220479711890221,6
22103,1956,13.5188850164413,0.366666246205568,7
22103,1957,12.2254395484924,0.405473921447992,8
22103,1958,23.004719376564,0.761303350329399,12
22103,1959,13.1240632534027,0.637973517179489,5
22103,1960,9.49384772777557,1.59211249649525,6
22103,1961,33.3233252763748,6.48100374639034,16
22103,1962,36.0018630027771,9.40983420610428,15
22103,1963,33.1575795412064,7.20147454738617,14
22103,1964,44.5338258743286,5.38257467746735,14
22103,1965,39.6802309751511,9.78348225355148,21
22103,1966,101.863423585892,27.9497056007385,49
22103,1967,111.621386885643,38.070762321353,54
22103,1968,51.2094334363937,34.9442323446274,28
22103,1969,144.673440098763,90.9737794995308,71
22103,1970,123.570921063423,111.54049551487,63
22103,1971,151.957157492638,93.9755969643593,73
22103,1972,97.3081204891205,98.3261401951313,49
22103,1973,111.802456617355,177.592311382294,59
22103,1974,124.693942666054,246.216298341751,69
22103,1975,113.452611207962,157.446588635445,58
22103,1976,144.891350269318,140.174218297005,71
22103,1977,108.1608710289,103.622619867325,56
22103,1978,132.446768045425,146.74073767662,66
22103,1979,71.0509068965912,85.4732222557068,39
22103,1980,112.368723869324,162.452909946442,64
22103,1981,156.641761183739,278.58379817009,87
22103,1982,144.473344802856,218.503012061119,69
22103,1983,136.986325979233,261.203961133957,58
22103,1984,145.06240272522,229.933275580406,69
22103,1985,114.997980117798,211.142104029655,54
22103,1986,162.61700797081,319.1705930233,69
22103,1987,124.367511987686,753.410975933075,66
22103,1988,139.978555798531,523.814490318298,65
22103,1989,195.785058140755,628.245015144348,96
22103,1990,201.152158498764,697.567259073257,89
22103,1991,169.905620455742,871.53028345108,84
22103,1992,161.090179800987,951.266819953918,86
22103,1993,159.621979236603,840.097382068634,87
22103,1994,145.673513889313,947.969333648682,83
22103,1995,104.940519809723,756.754608631134,56
22103,1996,163.810693860054,1306.19318246841,82
22103,1997,161.393841028214,2095.30396938324,75
22103,1998,213.490985512733,2788.18672847748,101
22103,1999,222.036898612976,3629.92750644684,109
22103,2000,218.90967798233,4483.44710540771,112
22103,2001,217.917816877365,3749.09302806854,112
22103,2002,238.969997525215,2787.11469173431,112
22103,2003,279.741834521294,1663.5458688736,119
22103,2004,200.504747748375,1579.10839939117,116
22103,2005,130.700117468834,1186.04444408417,65
22103,2006,171.54241335392,2232.7872505188,93
22103,2007,157.756737351418,2240.64273548126,76
22103,2008,140.106891155243,4205.6346244812,79
22103,2009,132.219392538071,2087.95017814636,82
22103,2010,158.487874984741,2384.12550830841,88
22111,1945,2.94004225730896,0.101085834205151,1
22111,1946,2.36281931400299,0.273902177810669,2
22111,1947,12.1493175029755,0.580502837896347,4
22111,1948,10.1946411132812,0.64337681978941,4
22111,1949,16.5935478210449,1.24887024611235,8
22111,1950,15.1254152059555,1.78631857037544,7
22111,1951,24.0658612251282,1.77464279532433,8
22111,1952,46.7873728275299,3.5297489836812,16
22111,1953,17.2610373497009,1.44670474529266,7
22111,1954,53.5205925703049,2.52869231253862,12
22111,1955,16.6016800403595,2.03726683557034,8
22111,1956,25.3918124437332,2.8838683962822,10
22111,1957,27.4320404529572,4.78747394680977,12
22111,1958,81.9675579071045,13.1403964459896,37
22111,1959,82.1222429275513,24.9420131742954,33
22111,1960,85.614354133606,19.0836172997952,31
22111,1961,88.7594530582428,41.8924249410629,33
22111,1962,90.2363951206207,31.7719160914421,34
22111,1963,132.340602040291,40.5311890244484,41
22111,1964,138.412238121033,24.9165448844433,30
22111,1965,99.1003240346909,31.8213844299316,30
22111,1966,179.131505846977,53.0244074165821,46
22111,1967,172.04307115078,93.9078456759453,56
22111,1968,146.842972874641,111.578407645226,48
22111,1969,178.137674093246,147.944243907928,57
22111,1970,261.887162566185,277.836027622223,75
22111,1971,165.623586177826,332.204847335815,46
22111,1972,301.89449429512,467.249715805054,73
22111,1973,166.661463260651,402.588340044022,54
22111,1974,232.581193327904,474.756633758545,71
22111,1975,261.965245127678,373.461344838142,85
22111,1976,357.09597837925,323.196526527405,96
22111,1977,333.957911849022,242.323579907417,92
22111,1978,300.362928628922,234.973330140114,85
22111,1979,175.706527352333,190.919022083282,53
22111,1980,296.026777982712,426.264075994492,94
22111,1981,229.247620940208,575.275936126709,78
22111,1982,235.673435688019,790.960093736649,79
22111,1983,242.845943570137,648.921236991882,75
22111,1984,343.646829605103,750.876298904419,114
22111,1985,451.113525986671,786.586676359177,124
22111,1986,402.866068601608,1187.98632240295,119
22111,1987,427.718262434006,1689.03348302841,151
22111,1988,249.467485070229,1023.36864590645,105
22111,1989,361.549515366554,1385.48759889603,117
22111,1990,303.016798615456,1284.10467767715,92
22111,1991,244.919789791107,2164.5429019928,79
22111,1992,352.442624807358,3103.55305099487,95
22111,1993,412.16389298439,3524.02534484863,110
22111,1994,456.643187999725,2758.00741863251,131
22111,1995,452.652833938599,4146.16885375977,135
22111,1996,366.777098059654,5662.79218292236,125
22111,1997,479.58614718914,8460.19845199585,186
22111,1998,425.541297078133,11514.5920333862,173
22111,1999,286.638931632042,14955.3875045776,146
22111,2000,310.209020733833,23789.7691879272,126
22111,2001,288.634385347366,20944.7531890869,106
22111,2002,260.295728683472,18066.5535736084,84
22111,2003,317.451333403587,12514.8488388062,106
22111,2004,179.82566344738,9681.37350463867,70
22111,2005,130.190594792366,9677.81050491333,56
22111,2006,171.412284493446,9329.79787445068,77
22111,2007,135.231681585312,10403.7280502319,63
22111,2008,61.5534448623657,11207.7796325684,31
22111,2009,68.1899647712708,12035.0505371094,46
22111,2010,112.054921865463,9312.57160949707,68
22146,1947,4.40775299072266,0.0747187547385693,2
22146,1949,1.19530785083771,0.025492999702692,1
22146,1951,1.77425837516785,0.0244818944483995,1
22146,1953,5.03112173080444,0.0259565692394972,1
22162,1945,5.10406732559204,0.0401340741664171,2
22162,1946,9.71665143966675,0.284608084708452,5
22162,1947,18.0014349222183,0.239345911890268,8
22162,1948,15.7112140655518,0.143632281571627,7
22162,1949,22.7184739112854,0.147505204658955,11
22162,1950,24.2508302927017,0.225949805229902,8
22162,1951,12.4198088645935,0.236696891486645,7
22162,1952,10.2657203674316,0.119768520817161,6
22162,1953,7.03112149238586,0.0490138037130237,3
22162,1954,52.0049892663956,0.0660899635404348,3
22162,1955,5.76323509216309,0.0425033494830132,2
22162,1957,7.96029853820801,0.046796808950603,3
22162,1958,9.50235939025879,0.0685731060802937,4
22162,1959,2.13359022140503,0.0268609933555126,1
22162,1960,26.7336910963058,0.133726857136935,10
22162,1961,11.5939905643463,0.159539682790637,6
22162,1962,36.9939534664154,0.145706627052277,12
22162,1963,24.6181312799454,0.142213886603713,7
22162,1964,14.7192258834839,0.126471659168601,7
22162,1965,29.3821250200272,0.363946877419949,15
22162,1966,29.7563544511795,0.33904330804944,15
22162,1967,48.5287330150604,1.00075785815716,25
22162,1968,31.2303727865219,0.459121480584145,15
22162,1969,36.4970926046371,0.402459688484669,17
22162,1970,27.1319537162781,0.221966465935111,11
22162,1971,4.7949435710907,0.0559168867766857,2
22162,1972,1.50584423542023,0.0398151203989983,1
22163,1994,1.12337303161621,0.207885533571243,1
22170,1945,15.9841517210007,0.49070331454277,9
22170,1946,32.7871352434158,1.61089542508125,19
22170,1947,29.3359637260437,0.630652688443661,11
22170,1948,22.6470394134521,0.765853375196457,12
22170,1949,71.4211118221283,1.09985540900379,39
22170,1950,68.0871078968048,2.45750460028648,34
22170,1951,47.1302162408829,3.06007976084948,33
22170,1952,101.301440000534,2.84575938247144,49
22170,1953,53.0501796007156,1.44562165625393,23
22170,1954,63.6105939149857,2.43861650303006,31
22170,1955,34.5905457735062,3.11364108324051,19
22170,1956,34.3999305963516,3.91813373565674,21
22170,1957,44.6783421039581,3.65467473119497,23
22170,1958,61.0094381570816,4.16857661306858,39
22170,1959,63.4638195037842,4.18824033439159,27
22170,1960,76.7072247266769,2.79967809841037,30
22170,1961,122.488788604736,6.46582490578294,55
22170,1962,131.129834532738,7.81084717437625,65
22170,1963,68.394055724144,2.94810034707189,27
22170,1964,81.373815536499,3.96603317558765,33
22170,1965,95.4444800615311,4.89092960208654,48
22170,1966,148.619287014008,8.87488595023751,63
22170,1967,162.075288891792,14.2413455843925,67
22170,1968,107.827245473862,10.9562450572848,58
22170,1969,111.17634665966,15.5079953223467,57
22170,1970,160.485370397568,15.7399511411786,85
22170,1971,91.2689578533173,10.7877085506916,52
22170,1972,65.3506512641907,13.0675393044949,35
22170,1973,65.507959485054,14.3529940843582,43
22170,1974,79.0339150428772,27.6946823596954,56
22170,1975,61.7901828289032,26.4681513160467,39
22170,1976,92.7896280288696,50.6009520590305,50
22170,1977,48.2294516563416,35.2383564114571,33
22170,1978,43.100851893425,30.28151512146,30
22170,1979,32.4166588783264,25.7671283483505,19
22170,1980,37.8968312740326,58.0726938843727,23
22170,1981,39.4640581607819,35.9575912356377,25
22170,1982,24.5814807415009,23.3425987958908,18
22170,1983,44.7073532342911,40.6467668712139,35
22170,1984,47.4336868524551,47.5631179213524,36
22170,1985,18.1630082130432,12.8570215702057,12
22170,1986,16.1808331012726,23.9192349910736,10
22170,1987,18.4148172140121,40.6093995571136,13
22170,1988,10.9608690738678,27.5741899013519,7
22198,1992,1.92296969890594,0.103689551353455,1
22198,1995,1.12281179428101,0.17525227367878,1
22198,2005,1,0.461064219474792,1
22234,1945,7.29807150363922,0.279942646622658,4
22234,1946,2,0.205059595406055,2
22234,1947,3.85211753845215,0.14915207028389,2
22234,1948,3.38716506958008,0.196569819003344,3
22234,1949,20.374779343605,0.533333832398057,11
22234,1950,3.78362786769867,0.163892112672329,2
22234,1951,17.2911006212234,0.991878293454647,8
22234,1952,10.9674574136734,0.845831334590912,8
22234,1953,21.5281054973602,0.948943726718426,12
22234,1954,6.31659960746765,0.44312908500433,4
22234,1955,11.4512602090836,0.455155000090599,5
22234,1956,16.6134842634201,1.2319469936192,11
22234,1957,25.022885799408,1.81835690140724,14
22234,1958,20.8305151462555,1.9597471691668,14
22234,1959,42.2710340023041,4.90059059113264,23
22234,1960,42.1469720602036,6.94946499913931,21
22234,1961,44.8872443437576,6.65811751782894,18
22234,1962,69.7217341661453,13.0363754332066,39
22234,1963,41.5655335187912,7.71603811532259,26
22234,1964,66.3915185928345,8.61199082434177,35
22234,1965,82.0054506063461,11.7254160493612,42
22234,1966,147.970983147621,20.3287651091814,75
22234,1967,105.216040968895,22.9936873689294,62
22234,1968,59.7225222587585,24.1899725198746,37
22234,1969,53.8120225667953,26.5779192447662,30
22234,1970,67.8073431253433,15.3814496994019,36
22234,1971,17.4283702373505,3.18089108169079,11
22234,1972,41.2688329219818,7.84020267426968,18
22234,1973,44.3862949609756,8.2303314357996,22
22234,1974,56.3994657993317,7.98302662372589,25
22234,1975,51.6942514181137,13.4708894789219,33
22234,1976,119.519590497017,21.2511442303658,59
22234,1977,65.3189630508423,16.1650940179825,40
22234,1978,101.978334903717,16.9697051495314,59
22234,1979,62.3553047180176,11.1022422015667,29
22234,1980,83.2535908222198,16.4341081529856,45
22234,1981,67.1960479021072,20.8034034222364,43
22234,1982,58.2745523452759,15.6570534408092,34
22234,1983,49.3186150789261,27.1679564118385,27
22234,1984,74.0574623346329,25.8623638749123,43
22234,1985,76.7410118579865,26.2866913080215,40
22234,1986,56.1605474948883,22.1488829851151,34
22234,1987,67.5115079879761,42.9182438850403,41
22234,1988,76.2093023061752,90.8135035336018,53
22234,1989,42.1478229761124,40.2242559194565,29
22242,1945,4.29807186126709,0.0246844254434109,1
22242,1947,10.6310110092163,0.0302499774843454,1
22242,1948,4.12940788269043,0.0820877365767956,2
22242,1949,1.97653949260712,0.0348765477538109,1
22242,1953,2.09939670562744,0.0640831664204597,1
22242,1954,3.67299938201904,0.0661652311682701,1
22242,1955,2.2544116973877,0.0703588277101517,1
22242,1956,1.72432053089142,0.0443413779139519,1
22242,1957,5.67429542541504,0.0905926525592804,2
22242,1958,9.12288630008698,0.283297952264547,4
22242,1959,9.10115623474121,0.646968618035316,4
22242,1960,6.49384748935699,0.481816634535789,3
22242,1961,3.26315915584564,0.276059076189995,2
22242,1964,3.0584602355957,0.0840377956628799,1
22250,1966,5.21610116958618,0.424753844738007,1
22250,1972,3.89691567420959,1.3709551692009,2
22250,1973,3.82496964931488,1.11254101991653,2
22250,1975,1.1050238609314,0.383218944072723,1
22250,1976,1.396200299263,0.49299156665802,1
22250,1977,1.0951840877533,0.258189380168915,1
22250,1979,1.27951371669769,0.462537229061127,1
22250,1980,1.45977878570557,0.270516723394394,1
22250,1983,4.23578453063965,1.92815589904785,1
22250,1997,1.3185613155365,1.49594616889954,1
22250,2001,1.50637996196747,0.954884111881256,1
22277,1947,1.740846991539,0.154026493430138,1
22277,1949,1.58592367172241,0.123003475368023,1
22277,1950,4.97271299362183,0.431016027927399,2
22277,1954,1.53459990024567,0.258919566869736,1
22277,1956,3.08648085594177,0.537838995456696,2
22277,1958,4.08710193634033,0.530776709318161,2
22277,1960,2.91943359375,0.22992430627346,2
22277,1961,7.15038013458252,0.874258995056152,3
22277,1962,4.25639855861664,0.298639923334122,2
22277,1963,4.05259776115417,0.565182268619537,2
22277,1964,4.37230682373047,0.272477328777313,3
22277,1965,1.16531181335449,0.227360248565674,1
22277,1966,3.32431554794312,0.767149746417999,3
22277,1967,7.20118820667267,1.4916580915451,4
22277,1968,4.75916337966919,0.849650263786316,2
22277,1969,2.11868572235107,0.280979961156845,1
22277,1970,1.91312944889069,0.264959901571274,1
22277,1971,1.41924154758453,0.302714616060257,1
22277,1972,3.13814949989319,0.62438040971756,2
22277,1974,2.80217623710632,1.08638110756874,2
22277,1975,6.15071642398834,1.95800244808197,3
22277,1976,3.08955073356628,1.23940515518188,2
22277,1977,1.0951840877533,0.868015229701996,1
22277,1978,4.73327136039734,2.01328563690186,2
22277,1979,2.86342477798462,0.888085722923279,1
22277,1981,2.60711765289307,0.906420826911926,1
22277,1984,1.81089985370636,0.889376521110535,1
22277,1985,1.86914217472076,1.40034663677216,1
22293,1945,58.2929190397263,1.30882516875863,16
22293,1946,44.9325957298279,2.30266945064068,15
22293,1947,24.1873642206192,1.05176712572575,9
22293,1948,69.6854782104492,3.25966757535934,24
22293,1949,85.1548345088959,3.56289313733578,25
22293,1950,82.4997357130051,3.44907321408391,28
22293,1951,69.7782788276672,5.55995014309883,21
22293,1952,31.990211725235,3.99961060285568,14
22293,1953,47.7148357629776,3.17975054681301,14
22293,1954,30.998196721077,6.99617636203766,13
22293,1955,19.6481088399887,5.00448095798492,8
22293,1956,21.9431713819504,5.96685892343521,8
22293,1957,21.6763188838959,9.56265318393707,9
22293,1958,19.8149825334549,8.56140357255936,9
22293,1959,48.3073213100433,25.1444786787033,16
22293,1960,59.9944306612015,20.0342322587967,12
22293,1961,41.0977672338486,31.8180881738663,18
22293,1962,49.5974900722504,44.0324139595032,22
22293,1963,39.6181310415268,27.0242447257042,22
22293,1964,67.683819770813,35.8229932487011,26
22293,1965,140.639631509781,58.6945393979549,56
22293,1966,217.564035058022,165.215364277363,88
22293,1967,204.483606815338,153.633531212807,87
22293,1968,121.408404231071,100.941991209984,56
22293,1969,258.794579744339,122.425376445055,118
22293,1970,252.729702711105,109.508480787277,122
22293,1971,211.037210345268,130.449722081423,110
22293,1972,220.922249674797,98.7891013026237,87
22293,1973,193.589979529381,160.40354013443,92
22293,1974,325.940955042839,181.19714948535,116
22293,1975,296.531510233879,101.827563226223,114
22293,1976,258.881749629974,94.6736468970776,111
22293,1977,232.878097891808,76.4557413458824,102
22293,1978,221.866201281548,63.8032004237175,100
22293,1979,140.275999903679,49.5903651714325,69
22293,1980,227.151923894882,97.6201464831829,94
22293,1981,232.319425702095,113.946880578995,105
22293,1982,191.200951576233,81.2908455431461,90
22293,1983,141.051799058914,123.772780656815,58
22293,1984,170.3069896698,98.2408683896065,82
22293,1985,150.985759496689,135.739118874073,73
22293,1986,108.753067135811,190.962257027626,48
22293,1987,112.578478217125,271.135172367096,54
22293,1988,146.82439827919,171.70846837759,74
22293,1989,110.774450540543,241.084291219711,55
22293,1990,157.840383052826,431.02827000618,85
22293,1991,123.682330846786,534.650173664093,61
22293,1992,159.749443888664,832.933604717255,84
22293,1993,196.188854813576,832.28903055191,104
22293,1994,195.542807936668,691.713572740555,104
22293,1995,123.844102978706,744.182950496674,73
22293,1996,153.530923366547,728.779695749283,85
22293,1997,145.216446280479,1505.28684091568,78
22293,1998,149.719873309135,1168.393907547,72
22293,1999,179.271857380867,2774.86913204193,102
22293,2000,202.202995419502,21393.275177002,113
22293,2001,407.601030468941,8043.69734287262,221
22293,2002,529.981041669846,2446.01771354675,285
22293,2003,593.21398794651,2630.70919466019,304
22293,2004,485.601011872292,3440.19818258286,278
22293,2005,274.58084654808,3629.41139030457,145
22293,2006,324.499155759811,6842.40761566162,158
22293,2007,310.750948667526,4751.1970500946,152
22293,2008,234.364588260651,5819.32195949554,105
22293,2009,282.154500484467,3619.21957778931,135
22293,2010,297.849739074707,2619.77836894989,151
22306,1945,18.3721603155136,0.471373442560434,11
22306,1946,6.53973531723022,0.330062337219715,4
22306,1947,4.03732943534851,0.0586289595812559,2
22306,1948,7.71015548706055,0.158037332817912,5
22306,1949,25.5231662988663,0.252185611054301,14
22306,1950,23.8726600408554,0.32857122272253,10
22306,1951,20.291100859642,0.295121841132641,11
22306,1952,1.927330493927,0.0428587421774864,1
22306,1953,10.5808200836182,0.394062861800194,6
22306,1954,7.13839960098267,0.575533241033554,5
22306,1956,9.79456460475922,0.529588103294373,4
22306,1957,8.59286916255951,0.500579945743084,4
22306,1958,3.75894606113434,0.246562041342258,3
22306,1959,19.6584243774414,0.841635257005692,7
22306,1960,29.4692379236221,1.56753546744585,12
22306,1961,3.08270788192749,0.465262115001678,2
22306,1962,10.2484880685806,0.977089077234268,4
22306,1963,19.9997862577438,0.765885166823864,7
22306,1964,9.48922729492188,0.421940699219704,4
22306,1965,2.99187064170837,0.280806392431259,2
22322,1945,8.62612235546112,0.113934949040413,3
22322,1946,7.53973531723022,0.164225548505783,5
22322,1947,10.556352853775,0.167129399254918,5
22322,1948,7.06523323059082,0.0754738226532936,3
22322,1949,10.8826973438263,0.069004905410111,6
22322,1950,21.0617455244064,0.149288933724165,6
22322,1951,9.51633977890015,0.176302339881659,7
22322,1952,15.160508275032,0.149623900651932,7
22322,1953,14.3293123245239,0.176338531076908,7
22322,1954,7.09859931468964,0.0804256107658148,3
22322,1955,11.2720584869385,0.0965881329029799,5
22322,1956,6.62160301208496,0.12535122781992,3
22322,1957,6.75572156906128,0.241407424211502,4
22322,1958,21.8352345228195,0.273848198354244,4
22322,1960,40.2502926588058,4.81377032399178,18
22322,1961,26.2706890106201,4.0601112395525,14
22322,1962,43.0097739696503,4.55113177001476,26
22322,1963,22.7498395442963,2.81511929631233,13
22322,1964,28.4053792953491,2.88122890144587,20
22322,1965,30.3821250200272,4.02058675885201,16
22322,1966,47.0534527301788,9.69669513404369,25
22322,1967,70.4920605421066,22.3003164231777,38
22322,1968,52.0209523439407,19.7396885752678,28
22322,1969,125.413719773293,26.3151043951511,69
22322,1970,125.135910987854,23.1651352792978,67
22322,1971,159.37639939785,25.2015911787748,80
22322,1972,102.66201543808,30.2393364757299,67
22322,1973,92.5111434459686,24.8647597283125,61
22322,1974,113.213796496391,16.5233759731054,66
22322,1975,77.4066872596741,10.9502230137587,48
22322,1976,99.0257254838943,10.0758233815432,60
22322,1977,112.882126331329,12.7170243896544,73
22322,1978,93.7785202264786,12.0886238515377,59
22322,1979,54.6469753980637,7.91163817048073,28
22322,1980,63.1729983091354,13.6152565479279,32
22322,1981,48.2675377130508,8.54257614165545,28
22322,1982,52.4113967418671,9.24018102884293,26
22322,1983,31.6068881750107,10.7700759470463,18
22322,1984,47.8670449256897,11.4938022196293,28
22322,1985,37.3828438520432,12.0081707984209,20
22322,1986,53.260933637619,13.7903000712395,21
22322,1987,34.5650880336761,29.1981045007706,16
22322,1988,15.5471384525299,6.64825731515884,7
22330,1948,1.77433013916016,0.0306556355208158,1
22330,1954,2.06919980049133,0.0283638294786215,1
22330,1955,1.71680665016174,0.0475650429725647,1
22330,1958,2.56920957565308,0.08860057964921,2
22330,1960,5.02275371551514,0.107580240815878,3
22330,1963,1.85524904727936,0.060133446007967,1
22330,1966,1.32431542873383,0.0360672026872635,1
22349,1947,5.66690599918365,0.148146230727434,4
22349,1948,3.54866027832031,0.0548355523496866,2
22349,1949,4.14838683605194,0.0548413954675198,2
22349,1950,2.7927234172821,0.0587413795292377,2
22349,1951,3.77425849437714,0.0941499713808298,3
22349,1952,2.74186432361603,0.0569432266056538,2
22349,1953,2.54969835281372,0.0791634954512119,2
22349,1954,2.4255998134613,0.0689861550927162,1
22349,1955,3.97121834754944,0.203814119100571,2
22349,1956,8.62160277366638,0.55473980307579,5
22349,1957,5.3882919549942,0.34075640887022,3
22349,1958,1.75894618034363,0.087103582918644,1
22349,1959,1.1889317035675,0.0923308506608009,1
22349,1960,8.22939455509186,0.468645475804806,4
22349,1961,16.2030167579651,0.875853791832924,7
22349,1962,8.60353684425354,1.58614736795425,6
22349,1963,8.13149428367615,0.361513569951057,3
22349,1964,12.3469190597534,1.13153176009655,6
22349,1965,8.30623543262482,1.47167026996613,5
22373,1946,2.63268709182739,0.0494250059127808,1
22373,1949,1.78123164176941,0.0171457882970572,1
22373,1952,3.48372888565063,0.0626434106379747,2
22373,1953,3.83232808113098,0.054450761526823,2
22373,1954,5.13839948177338,0.0784504935145378,3
22373,1955,14.1680668592453,0.248577501624823,7
22373,1956,12.9594080448151,0.406607381999493,3
22373,1957,11.2671645879745,0.808887809514999,3
22373,1958,3.89736533164978,0.336298868060112,2
22373,1959,2.56679511070251,0.284256547689438,2
22373,1960,8.78105449676514,0.532185554504395,4
22373,1961,8.78947746753693,0.695217907428741,5
22373,1962,8.03350436687469,0.555264756083488,3
22373,1963,14.7498393058777,0.4492252394557,5
22373,1964,6.22999858856201,0.725007966160774,4
22373,1965,6.64498853683472,1.45416970551014,4
22373,1966,2.8107887506485,0.659250915050507,2
22373,1967,9.44201993942261,0.96367534995079,4
22373,1968,3.7853410243988,0.598673194646835,2
22373,1969,10.9953057765961,1.63304179906845,7
22373,1970,1.15218830108643,0.282658159732819,1
22373,1971,2.55898869037628,0.434242382645607,2
22373,1972,6.40275990962982,0.931562066078186,4
22373,1973,1.12166464328766,0.317662239074707,1
22373,1974,8.12547707557678,1.15281613171101,4
22373,1975,2.84019112586975,0.395875945687294,2
22373,1976,3.38670098781586,0.274819031357765,2
22373,1977,2.61812925338745,0.187549397349358,1
22373,1978,4.88501465320587,0.697199732065201,3
22373,1980,6.8391147851944,1.01882715523243,5
22373,1983,3.07859480381012,0.577860623598099,2
22373,1990,4.40965354442596,1.82529878616333,2
22373,1995,4.08780145645142,2.46450936794281,2
22373,1997,3.27424538135529,3.10285222530365,2
22374,1986,1.37688004970551,0.348987370729446,1
22374,1988,2.52875638008118,0.324531495571136,1
22374,1989,10.6363376379013,1.20366755127907,6
22374,1990,5.71775102615356,0.403956353664398,2
22374,1993,1.1283073425293,0.1910110861063,1
22374,1994,3.11035752296448,0.43500167131424,2
22374,1999,1,0.321552455425262,1
22374,2003,4.15417957305908,0.568316280841827,1
22374,2007,1.79375469684601,4.39983320236206,1
22374,2010,6.93699479103088,6.44079828262329,4
22429,1947,2.481693983078,0.028513865545392,1
22429,1949,7.44516086578369,0.0216479580849409,1
22429,1951,2.19356465339661,0.0634168945252895,2
22429,1969,1,0.388209939002991,1
22429,1970,1.15218830108643,0.368734002113342,1
22429,1971,1.13974714279175,0.196372807025909,1
22429,1973,1.36499392986298,0.108849316835403,1
22429,1974,3.03136932849884,0.259960442781448,2
22430,1991,2.98665308952332,0.0062043434008956,1
22430,1995,7.07918643951416,0.123653240501881,1
22430,1998,8.72691345214844,0.624976754188538,1
22430,1999,14.1753334999084,1.2091411948204,2
22430,2000,2.93434357643127,1.73226654529572,1
22461,1977,2.71331334114075,0.427445560693741,1
22488,1946,1.90704834461212,0.0462176650762558,1
22488,1948,6.29090309143066,0.0914794877171516,3
22488,1949,4.36715519428253,0.275121487677097,3
22488,1950,7.95452129840851,0.756501629948616,3
22488,1951,24.3881347179413,0.646484043449163,12
22488,1952,19.4988981485367,0.816727489233017,8
22488,1953,22.1616401672363,1.27106999233365,13
22488,1954,11.880598783493,0.536300122737885,6
22488,1955,10.0176467895508,0.788385629653931,5
22488,1956,18.7783278226852,0.645560208708048,9
22488,1957,13.8788723945618,0.688353039324284,8
22488,1958,17.7791978120804,1.05024673976004,10
22488,1959,25.2805607318878,1.46437045931816,13
22488,1960,17.2521483898163,1.40813101828098,11
22488,1961,22.5639191865921,0.806873846799135,13
22488,1962,25.5463013648987,1.79599844664335,16
22488,1963,21.8024370670319,1.38995712995529,10
22488,1964,22.1207628250122,1.12989421188831,12
22488,1965,32.5311781167984,3.28199421614408,16
22488,1966,9.08099699020386,6.85116469860077,6
22488,1967,28.3245747089386,6.65908688306808,16
22488,1968,25.4973876476288,4.22081837058067,13
22488,1969,13.2326769828796,2.63307401537895,7
22488,1970,8.43501210212708,1.28650715947151,6
22488,1971,1,0.322772353887558,1
22488,1972,11.5642861127853,2.11645379662514,6
22488,1974,1.1145966053009,0.347036153078079,1
22496,1984,1.56762981414795,1.5792133808136,1
22496,1985,1.39506459236145,2.32199430465698,1
22496,1987,2.68773531913757,5.57499933242798,1
22497,1981,13.1962841749191,5.98480999469757,4
22497,1982,3.70947551727295,0.998757541179657,2
22497,1983,1.66375064849854,0.989099860191345,1
