,days_since,year,num_claims,sqrt_claims,topics,ncites,sqrt_ncites,xi
160080,1022,2004,15,3.872983346207417,"video, digit",60.0,7.745966692414834,1.4871189075751052
160084,1036,2004,18,4.242640687119285,"video, digit",0.0,0.0,-4.61541885278378
160088,1043,2004,4,2.0,"video, digit",5.0,2.23606797749979,-2.328877336878996
160089,1043,2004,5,2.23606797749979,"video, digit",11.0,3.3166247903554,-3.2508840216364905
160092,1057,2004,22,4.69041575982343,"video, digit",1.0,1.0,1.6507546575919472
160101,1092,2004,20,4.47213595499958,"video, digit",16.0,4.0,-0.6661686202445707
160102,1092,2004,25,5.0,"video, digit",7.0,2.6457513110645907,-7.013272143946749
160104,1092,2004,20,4.47213595499958,"video, digit",3.0,1.7320508075688772,-1.458276159169359
160106,1106,2004,10,3.1622776601683795,"video, digit",1.0,1.0,5.021824495356447
160118,1197,2004,5,2.23606797749979,"video, digit",2.0,1.4142135623730951,3.0036561569175846
160131,1253,2005,21,4.58257569495584,"video, digit",0.0,0.0,1.1162449613241987
160134,1267,2005,34,5.830951894845301,"video, digit",5.0,2.23606797749979,-1.0164720848718811
160136,1295,2005,10,3.1622776601683795,"video, digit",1.0,1.0,-4.1064261193649365
160137,1302,2005,90,9.486832980505138,"video, digit",15.0,3.872983346207417,0.9936255964435334
160138,1309,2005,30,5.477225575051661,"video, digit",12.0,3.4641016151377544,-2.8921740746652818
160141,1323,2005,8,2.8284271247461903,"video, digit",4.0,2.0,-3.1120044154579003
160143,1330,2005,24,4.898979485566356,"video, digit",0.0,0.0,-1.1538874170021713
160145,1344,2005,38,6.164414002968976,"video, digit",52.0,7.211102550927978,1.2355614454003523
160149,1358,2005,26,5.0990195135927845,"video, digit",3.0,1.7320508075688772,0.5244513098698482
160153,1372,2005,32,5.656854249492381,"video, digit",6.0,2.449489742783178,1.017509294864907
160164,1407,2005,40,6.324555320336759,"video, digit",6.0,2.449489742783178,1.5900819817713587
160167,1414,2005,49,7.0,"video, digit",8.0,2.8284271247461903,3.074837505566942
160169,1421,2005,22,4.69041575982343,"video, digit",2.0,1.4142135623730951,3.083261663502412
160170,1428,2005,20,4.47213595499958,"video, digit",4.0,2.0,1.342848847073037
160171,1428,2005,13,3.605551275463989,"video, digit",10.0,3.1622776601683795,-0.6320534610233799
160172,1428,2005,11,3.3166247903554,"video, digit",1.0,1.0,0.7056399167799922
160175,1442,2005,14,3.7416573867739413,"video, digit",34.0,5.830951894845301,-0.629666180115542
160177,1456,2005,51,7.14142842854285,"video, digit",1.0,1.0,1.059868788341692
160186,1491,2005,19,4.358898943540674,"video, digit",1.0,1.0,1.5770885265604069
160189,1498,2005,27,5.196152422706632,"video, digit",10.0,3.1622776601683795,0.42352753985010955
160190,1498,2005,34,5.830951894845301,"video, digit",1.0,1.0,1.3232300234289442
160194,1519,2005,8,2.8284271247461903,"video, digit",3.0,1.7320508075688772,2.27085244089019
160195,1519,2005,49,7.0,"video, digit",2.0,1.4142135623730951,3.1090262002340676
160196,1519,2005,14,3.7416573867739413,"video, digit",8.0,2.8284271247461903,1.8718871236672359
160197,1526,2005,7,2.6457513110645907,"video, digit",0.0,0.0,-3.0739221784360953
160209,1582,2005,9,3.0,"video, digit",32.0,5.656854249492381,2.796803313461873
160213,1582,2005,16,4.0,"video, digit",4.0,2.0,-3.6578218207445885
160215,1603,2005,48,6.928203230275509,"video, digit",2.0,1.4142135623730951,2.765164893317163
160219,1617,2006,2,1.4142135623730951,"video, digit",3.0,1.7320508075688772,-0.7276802969134013
160223,1631,2006,43,6.557438524302,"video, digit",11.0,3.3166247903554,-0.7735405044763127
160224,1631,2006,25,5.0,"video, digit",5.0,2.23606797749979,1.5253768700306638
160225,1638,2006,21,4.58257569495584,"video, digit",3.0,1.7320508075688772,-4.195599886261075
160229,1638,2006,42,6.48074069840786,"video, digit",6.0,2.449489742783178,-1.1793791345254798
160230,1645,2006,5,2.23606797749979,"video, digit",0.0,0.0,-1.9764815375445817
160231,1645,2006,7,2.6457513110645907,"video, digit",0.0,0.0,-0.7880204345747527
160237,1659,2006,3,1.7320508075688772,"video, digit",1.0,1.0,0.7988641995688752
160242,1673,2006,16,4.0,"video, digit",27.0,5.196152422706632,-0.893996891415396
160247,1694,2006,9,3.0,"video, digit",0.0,0.0,-1.7365219401838892
160252,1715,2006,11,3.3166247903554,"video, digit",2.0,1.4142135623730951,1.2404183385160856
160253,1715,2006,22,4.69041575982343,"video, digit",1.0,1.0,1.4377621924772028
160254,1715,2006,2,1.4142135623730951,"video, digit",1.0,1.0,-2.074707401238162
160255,1715,2006,22,4.69041575982343,"video, digit",3.0,1.7320508075688772,1.2065842710845742
160256,1722,2006,11,3.3166247903554,"video, digit",4.0,2.0,1.0175682449890702
160257,1722,2006,14,3.7416573867739413,"video, digit",0.0,0.0,-0.13324185814945735
160260,1729,2006,6,2.449489742783178,"video, digit",5.0,2.23606797749979,1.4235143332318192
160263,1736,2006,20,4.47213595499958,"video, digit",4.0,2.0,-1.116302120987754
160264,1736,2006,11,3.3166247903554,"video, digit",0.0,0.0,-0.9860521556607138
160265,1743,2006,52,7.211102550927978,"video, digit",9.0,3.0,-1.011781202177958
160267,1750,2006,5,2.23606797749979,"video, digit",0.0,0.0,1.3857301632366832
160268,1750,2006,32,5.656854249492381,"video, digit",0.0,0.0,-2.961230060173544
160272,1757,2006,15,3.872983346207417,"video, digit",30.0,5.477225575051661,-1.9938447186532544
160274,1757,2006,26,5.0990195135927845,"video, digit",8.0,2.8284271247461903,2.739149607998876
160276,1764,2006,47,6.855654600401044,"video, digit",3.0,1.7320508075688772,-0.24505004101175926
160277,1771,2006,32,5.656854249492381,"video, digit",3.0,1.7320508075688772,4.636008426245059
160280,1778,2006,28,5.291502622129181,"video, digit",5.0,2.23606797749979,1.7935398239159133
160283,1785,2006,6,2.449489742783178,"video, digit",0.0,0.0,3.3763810317108223
160285,1792,2006,20,4.47213595499958,"video, digit",6.0,2.449489742783178,-1.8684688280476696
160287,1792,2006,4,2.0,"video, digit",4.0,2.0,2.5743883009850177
160290,1799,2006,23,4.795831523312719,"video, digit",3.0,1.7320508075688772,-1.8755078902222186
160292,1806,2006,48,6.928203230275509,"video, digit",8.0,2.8284271247461903,0.233668414454404
160293,1806,2006,28,5.291502622129181,"video, digit",4.0,2.0,0.5185658903753197
160294,1820,2006,6,2.449489742783178,"video, digit",19.0,4.358898943540674,-2.2947539688988323
160295,1820,2006,42,6.48074069840786,"video, digit",5.0,2.23606797749979,2.0329438009041043
160297,1827,2006,21,4.58257569495584,"video, digit",3.0,1.7320508075688772,-1.1198357098367941
160300,1834,2006,20,4.47213595499958,"video, digit",11.0,3.3166247903554,2.780173780141585
160301,1841,2006,1,1.0,"video, digit",0.0,0.0,-0.7964524163612101
160304,1848,2006,24,4.898979485566356,"video, digit",0.0,0.0,0.825558242794244
160305,1848,2006,7,2.6457513110645907,"video, digit",5.0,2.23606797749979,-1.8241636796538852
160307,1855,2006,29,5.385164807134504,"video, digit",1.0,1.0,-3.643662681331184
160311,1862,2006,14,3.7416573867739413,"video, digit",3.0,1.7320508075688772,2.0770001976099404
160313,1862,2006,13,3.605551275463989,"video, digit",1.0,1.0,-2.012661702419599
160319,1883,2006,8,2.8284271247461903,"video, digit",0.0,0.0,-1.707450205843158
160320,1883,2006,31,5.5677643628300215,"video, digit",6.0,2.449489742783178,-0.12637940379399334
160321,1883,2006,10,3.1622776601683795,"video, digit",1.0,1.0,-3.9723155369066556
160322,1890,2006,29,5.385164807134504,"video, digit",4.0,2.0,2.3813404510637994
160323,1890,2006,7,2.6457513110645907,"video, digit",2.0,1.4142135623730951,-1.6632246230944632
160328,1918,2006,26,5.0990195135927845,"video, digit",7.0,2.6457513110645907,2.9337211750946026
160331,1932,2006,42,6.48074069840786,"video, digit",10.0,3.1622776601683795,-0.9029973302422198
160335,1946,2006,10,3.1622776601683795,"video, digit",0.0,0.0,2.2887953047486276
160337,1953,2006,15,3.872983346207417,"video, digit",0.0,0.0,2.439192451808262
160339,1953,2006,16,4.0,"video, digit",1.0,1.0,2.439192451808262
160341,1967,2006,11,3.3166247903554,"video, digit",1.0,1.0,-1.871491662565138
160342,1967,2006,9,3.0,"video, digit",3.0,1.7320508075688772,2.2391137105946703
160346,1988,2007,9,3.0,"video, digit",0.0,0.0,2.1603746579930023
160348,1995,2007,28,5.291502622129181,"video, digit",4.0,2.0,1.7637453912732064
160350,2002,2007,25,5.0,"video, digit",8.0,2.8284271247461903,2.022010171440719
160353,2016,2007,26,5.0990195135927845,"video, digit",3.0,1.7320508075688772,1.604013221706844
160354,2016,2007,24,4.898979485566356,"video, digit",1.0,1.0,-4.684712284712614
160358,2030,2007,11,3.3166247903554,"video, digit",1.0,1.0,-2.7273074620176425
160359,2030,2007,8,2.8284271247461903,"video, digit",2.0,1.4142135623730951,-1.3598113981231605
160360,2030,2007,10,3.1622776601683795,"video, digit",2.0,1.4142135623730951,-1.3598113981231605
160361,2044,2007,39,6.244997998398398,"video, digit",9.0,3.0,3.0809851431349884
160362,2044,2007,10,3.1622776601683795,"video, digit",2.0,1.4142135623730951,0.607627385982901
160363,2044,2007,23,4.795831523312719,"video, digit",7.0,2.6457513110645907,0.7097361479119355
160365,2044,2007,24,4.898979485566356,"video, digit",2.0,1.4142135623730951,-4.3390291498968425
160366,2051,2007,12,3.4641016151377544,"video, digit",0.0,0.0,1.9738610341954073
160367,2051,2007,19,4.358898943540674,"video, digit",2.0,1.4142135623730951,1.4637289660114525
160368,2051,2007,34,5.830951894845301,"video, digit",4.0,2.0,1.572083003666306
160369,2058,2007,10,3.1622776601683795,"video, digit",1.0,1.0,-4.7211014646520315
160373,2079,2007,26,5.0990195135927845,"video, digit",3.0,1.7320508075688772,1.1747699663247533
160375,2086,2007,14,3.7416573867739413,"video, digit",2.0,1.4142135623730951,0.09238225728164207
160376,2086,2007,4,2.0,"video, digit",2.0,1.4142135623730951,-2.090250157824857
160377,2093,2007,16,4.0,"video, digit",9.0,3.0,1.8204575603913604
160381,2100,2007,6,2.449489742783178,"video, digit",1.0,1.0,-0.38796603603688556
160385,2114,2007,4,2.0,"video, digit",2.0,1.4142135623730951,-0.7205007453181885
160387,2121,2007,13,3.605551275463989,"video, digit",3.0,1.7320508075688772,-2.2994198706545097
160390,2135,2007,2,1.4142135623730951,"video, digit",0.0,0.0,1.4162408956777726
160391,2142,2007,1,1.0,"video, digit",9.0,3.0,-0.3326299662547681
160394,2142,2007,6,2.449489742783178,"video, digit",0.0,0.0,-0.2312520055659191
160395,2149,2007,9,3.0,"video, digit",113.0,10.63014581273465,-0.5524239612755207
160398,2170,2007,12,3.4641016151377544,"video, digit",1.0,1.0,1.757224543037625
160403,2184,2007,14,3.7416573867739413,"video, digit",2.0,1.4142135623730951,1.4227181938622824
160405,2198,2007,28,5.291502622129181,"video, digit",1.0,1.0,2.121549444600051
160408,2212,2007,44,6.6332495807108,"video, digit",0.0,0.0,2.0270281069085323
160411,2233,2007,20,4.47213595499958,"video, digit",0.0,0.0,2.5173092058604425
160415,2247,2007,14,3.7416573867739413,"video, digit",0.0,0.0,4.6685550258008135
160417,2247,2007,21,4.58257569495584,"video, digit",11.0,3.3166247903554,-0.58092892449222
160419,2254,2007,12,3.4641016151377544,"video, digit",0.0,0.0,3.1124429740749737
160421,2261,2007,20,4.47213595499958,"video, digit",0.0,0.0,3.527801665633779
160426,2275,2007,23,4.795831523312719,"video, digit",10.0,3.1622776601683795,2.518576511239548
160427,2275,2007,6,2.449489742783178,"video, digit",0.0,0.0,-2.388243904513752
160428,2289,2007,18,4.242640687119285,"video, digit",4.0,2.0,-2.5379495337404427
160429,2289,2007,36,6.0,"video, digit",0.0,0.0,1.7184699159320584
160430,2296,2007,11,3.3166247903554,"video, digit",0.0,0.0,-2.1549447126718335
160432,2296,2007,72,8.48528137423857,"video, digit",7.0,2.6457513110645907,1.0479725160670035
160434,2303,2007,15,3.872983346207417,"video, digit",1.0,1.0,-1.3078577195964505
160435,2303,2007,11,3.3166247903554,"video, digit",0.0,0.0,-0.32974896597637743
160436,2317,2007,23,4.795831523312719,"video, digit",1.0,1.0,1.8059100288113523
160442,2338,2008,6,2.449489742783178,"video, digit",2.0,1.4142135623730951,4.436437731925238
160444,2345,2008,8,2.8284271247461903,"video, digit",1.0,1.0,3.1255446654300507
160448,2366,2008,12,3.4641016151377544,"video, digit",0.0,0.0,0.3878934812226976
160455,2429,2008,20,4.47213595499958,"video, digit",1.0,1.0,-0.5683377380141622
160456,2429,2008,19,4.358898943540674,"video, digit",0.0,0.0,3.1933401445937726
160458,2436,2008,12,3.4641016151377544,"video, digit",0.0,0.0,-1.8123953881276345
160459,2436,2008,6,2.449489742783178,"video, digit",1.0,1.0,-0.5953692513968152
160460,2436,2008,37,6.082762530298219,"video, digit",3.0,1.7320508075688772,2.402269904357125
160461,2436,2008,46,6.782329983125268,"video, digit",2.0,1.4142135623730951,-1.3594941643341136
160463,2443,2008,15,3.872983346207417,"video, digit",1.0,1.0,-2.4047746675116315
160465,2450,2008,37,6.082762530298219,"video, digit",1.0,1.0,2.551011932501185
160467,2450,2008,15,3.872983346207417,"video, digit",1.0,1.0,0.6799422298441322
160468,2457,2008,4,2.0,"video, digit",0.0,0.0,-1.0943015083981829
160471,2464,2008,15,3.872983346207417,"video, digit",1.0,1.0,-0.7665777599143955
160472,2464,2008,12,3.4641016151377544,"video, digit",3.0,1.7320508075688772,3.034123643157535
160475,2478,2008,19,4.358898943540674,"video, digit",1.0,1.0,-1.8139716043283174
160476,2478,2008,9,3.0,"video, digit",4.0,2.0,3.3298740139099636
160477,2485,2008,27,5.196152422706632,"video, digit",23.0,4.795831523312719,3.291345727559183
160478,2485,2008,30,5.477225575051661,"video, digit",4.0,2.0,3.8692154779359957
160483,2492,2008,26,5.0990195135927845,"video, digit",1.0,1.0,2.540218945642052
160485,2499,2008,18,4.242640687119285,"video, digit",0.0,0.0,-0.36213138376782833
160486,2499,2008,6,2.449489742783178,"video, digit",0.0,0.0,-2.1378642606891063
160487,2499,2008,4,2.0,"video, digit",0.0,0.0,-2.2237300618101243
160488,2499,2008,3,1.7320508075688772,"video, digit",0.0,0.0,-0.36213138376782833
160492,2513,2008,12,3.4641016151377544,"video, digit",0.0,0.0,1.953700332857705
160497,2520,2008,16,4.0,"video, digit",0.0,0.0,1.238792875531171
160498,2527,2008,19,4.358898943540674,"video, digit",2.0,1.4142135623730951,4.158797904694688
160499,2527,2008,20,4.47213595499958,"video, digit",0.0,0.0,0.2679343746915243
160500,2527,2008,24,4.898979485566356,"video, digit",0.0,0.0,2.7462566564982023
160502,2534,2008,12,3.4641016151377544,"video, digit",1.0,1.0,-2.457304560377912
160504,2541,2008,15,3.872983346207417,"video, digit",8.0,2.8284271247461903,-1.9641252044748563
160506,2541,2008,10,3.1622776601683795,"video, digit",0.0,0.0,1.5958496092619676
160507,2541,2008,25,5.0,"video, digit",0.0,0.0,-0.9495040384973342
160509,2555,2008,5,2.23606797749979,"video, digit",0.0,0.0,0.3073114911812817
160510,2562,2008,12,3.4641016151377544,"video, digit",0.0,0.0,-0.4037409216966692
160514,2576,2008,19,4.358898943540674,"video, digit",12.0,3.4641016151377544,1.2060667151855644
160515,2576,2008,14,3.7416573867739413,"video, digit",2.0,1.4142135623730951,2.9455216664856128
160516,2576,2008,32,5.656854249492381,"video, digit",2.0,1.4142135623730951,3.870960656097254
160519,2583,2008,16,4.0,"video, digit",1.0,1.0,0.9296694829362225
160520,2583,2008,19,4.358898943540674,"video, digit",1.0,1.0,2.5988493270147277
160523,2618,2008,37,6.082762530298219,"video, digit",2.0,1.4142135623730951,-1.194793292900663
160526,2632,2008,26,5.0990195135927845,"video, digit",3.0,1.7320508075688772,2.0695273937677148
160530,2632,2008,11,3.3166247903554,"video, digit",3.0,1.7320508075688772,2.7098337607773617
160533,2639,2008,24,4.898979485566356,"video, digit",0.0,0.0,0.9069978081725594
160538,2653,2008,18,4.242640687119285,"video, digit",0.0,0.0,1.572587366424664
160539,2660,2008,20,4.47213595499958,"video, digit",9.0,3.0,2.2486429012065203
160543,2660,2008,20,4.47213595499958,"video, digit",4.0,2.0,1.6417664196625246
160544,2660,2008,19,4.358898943540674,"video, digit",0.0,0.0,1.6417664196625246
160545,2660,2008,32,5.656854249492381,"video, digit",20.0,4.47213595499958,-0.8048769175105092
160547,2674,2008,16,4.0,"video, digit",0.0,0.0,-1.8633075924878764
160554,2709,2009,14,3.7416573867739413,"video, digit",0.0,0.0,-1.187735975299283
160555,2709,2009,11,3.3166247903554,"video, digit",1.0,1.0,2.970247387435245
160558,2716,2009,4,2.0,"video, digit",0.0,0.0,-1.400682281384007
160560,2716,2009,12,3.4641016151377544,"video, digit",1.0,1.0,-1.400682281384007
160561,2723,2009,1,1.0,"video, digit",2.0,1.4142135623730951,0.8178708635981699
160564,2730,2009,8,2.8284271247461903,"video, digit",0.0,0.0,0.7214944948887743
160565,2737,2009,19,4.358898943540674,"video, digit",0.0,0.0,-0.6684301681609609
160573,2758,2009,31,5.5677643628300215,"video, digit",3.0,1.7320508075688772,1.0533097975067045
160575,2765,2009,14,3.7416573867739413,"video, digit",2.0,1.4142135623730951,1.9212482119506251
160577,2772,2009,11,3.3166247903554,"video, digit",0.0,0.0,2.0734477124401494
160579,2772,2009,21,4.58257569495584,"video, digit",2.0,1.4142135623730951,1.3670519416012326
160580,2779,2009,26,5.0990195135927845,"video, digit",0.0,0.0,1.7136529243831267
160589,2800,2009,20,4.47213595499958,"video, digit",0.0,0.0,0.5234731149527626
160590,2807,2009,18,4.242640687119285,"video, digit",2.0,1.4142135623730951,-1.3603664800927082
160591,2807,2009,6,2.449489742783178,"video, digit",0.0,0.0,1.7538108792712344
160593,2814,2009,50,7.0710678118654755,"video, digit",5.0,2.23606797749979,2.2298397702213246
160594,2821,2009,14,3.7416573867739413,"video, digit",1.0,1.0,1.4734955608856468
160598,2828,2009,23,4.795831523312719,"video, digit",1.0,1.0,2.2495321778759783
160602,2842,2009,14,3.7416573867739413,"video, digit",0.0,0.0,1.6688830526015832
160603,2849,2009,23,4.795831523312719,"video, digit",0.0,0.0,0.4717948721221031
160605,2877,2009,30,5.477225575051661,"video, digit",0.0,0.0,2.0107079210467256
160607,2877,2009,19,4.358898943540674,"video, digit",1.0,1.0,1.010470949725907
160610,2884,2009,12,3.4641016151377544,"video, digit",1.0,1.0,-2.233568012380247
160611,2891,2009,33,5.744562646538029,"video, digit",0.0,0.0,0.8760793395616531
160614,2919,2009,29,5.385164807134504,"video, digit",2.0,1.4142135623730951,2.334498197205847
160615,2926,2009,17,4.123105625617661,"video, digit",0.0,0.0,-1.7413085837555289
160616,2926,2009,14,3.7416573867739413,"video, digit",0.0,0.0,0.9146876562529314
160618,2926,2009,19,4.358898943540674,"video, digit",1.0,1.0,1.8102098136290492
160621,2933,2009,12,3.4641016151377544,"video, digit",0.0,0.0,-2.259136151265305
160622,2940,2009,17,4.123105625617661,"video, digit",0.0,0.0,-1.3175498890626602
160625,2947,2009,20,4.47213595499958,"video, digit",0.0,0.0,1.1957855120078091
160627,2947,2009,4,2.0,"video, digit",1.0,1.0,-1.2380585595397335
160629,2954,2009,19,4.358898943540674,"video, digit",0.0,0.0,2.6755051692281486
160630,2954,2009,21,4.58257569495584,"video, digit",0.0,0.0,-0.23277388846587607
160632,2961,2009,27,5.196152422706632,"video, digit",6.0,2.449489742783178,2.2509905929381775
160634,2968,2009,23,4.795831523312719,"video, digit",0.0,0.0,2.519850884664388
160636,2982,2009,22,4.69041575982343,"video, digit",0.0,0.0,2.2954045281418294
160638,2982,2009,20,4.47213595499958,"video, digit",0.0,0.0,2.2954045281418294
160641,2989,2009,8,2.8284271247461903,"video, digit",1.0,1.0,-0.008365717227639678
160648,3010,2009,11,3.3166247903554,"video, digit",0.0,0.0,-0.35857005452341273
160649,3010,2009,7,2.6457513110645907,"video, digit",3.0,1.7320508075688772,-1.9479606081316325
160651,3024,2009,37,6.082762530298219,"video, digit",0.0,0.0,2.670622130692648
160653,3038,2009,17,4.123105625617661,"video, digit",2.0,1.4142135623730951,2.8512014737691698
160657,3045,2009,10,3.1622776601683795,"video, digit",0.0,0.0,-3.2376259523509807
160659,3066,2009,18,4.242640687119285,"video, digit",0.0,0.0,1.6527904548569077
160661,3066,2009,15,3.872983346207417,"video, digit",0.0,0.0,2.496599370167636
160663,3073,2010,28,5.291502622129181,"video, digit",0.0,0.0,0.2677610984951247
160664,3080,2010,18,4.242640687119285,"video, digit",1.0,1.0,-1.0539195735498446
160668,3094,2010,24,4.898979485566356,"video, digit",0.0,0.0,-1.4472110995334935
160670,3101,2010,2,1.4142135623730951,"video, digit",0.0,0.0,-1.608254179623656
160672,3115,2010,4,2.0,"video, digit",0.0,0.0,-2.8501251828614227
160673,3115,2010,20,4.47213595499958,"video, digit",0.0,0.0,1.529426294060001
160675,3115,2010,25,5.0,"video, digit",0.0,0.0,0.3495227028115659
160677,3122,2010,9,3.0,"video, digit",2.0,1.4142135623730951,1.9419191065276242
160678,3122,2010,18,4.242640687119285,"video, digit",0.0,0.0,0.7216757108366882
160679,3122,2010,12,3.4641016151377544,"video, digit",2.0,1.4142135623730951,1.943179323916817
160681,3129,2010,47,6.855654600401044,"video, digit",7.0,2.6457513110645907,3.328240345344455
160685,3136,2010,12,3.4641016151377544,"video, digit",2.0,1.4142135623730951,1.6753399730572367
160687,3143,2010,26,5.0990195135927845,"video, digit",6.0,2.449489742783178,2.624623270874085
160690,3143,2010,66,8.12403840463596,"video, digit",0.0,0.0,2.5928414638787047
160691,3143,2010,17,4.123105625617661,"video, digit",0.0,0.0,1.577935588599244
160693,3143,2010,12,3.4641016151377544,"video, digit",0.0,0.0,-2.843309466055048
160694,3150,2010,18,4.242640687119285,"video, digit",0.0,0.0,1.7186175914011619
160696,3150,2010,19,4.358898943540674,"video, digit",1.0,1.0,2.288016827514399
160697,3157,2010,20,4.47213595499958,"video, digit",1.0,1.0,1.3345197720426172
160701,3171,2010,16,4.0,"video, digit",1.0,1.0,1.5432387725094139
160705,3178,2010,22,4.69041575982343,"video, digit",0.0,0.0,0.6288189542847689
160707,3185,2010,16,4.0,"video, digit",0.0,0.0,0.9814796857368602
160713,3192,2010,13,3.605551275463989,"video, digit",0.0,0.0,-3.2400387185734876
160714,3192,2010,27,5.196152422706632,"video, digit",0.0,0.0,3.282389909019534
160716,3206,2010,25,5.0,"video, digit",0.0,0.0,-2.2128958940111927
160718,3206,2010,10,3.1622776601683795,"video, digit",0.0,0.0,-3.0153904266479032
160720,3213,2010,5,2.23606797749979,"video, digit",0.0,0.0,-2.738713945328974
160725,3220,2010,1,1.0,"video, digit",0.0,0.0,0.784216472392929
160727,3220,2010,11,3.3166247903554,"video, digit",0.0,0.0,-3.1195381815652685
160731,3227,2010,4,2.0,"video, digit",1.0,1.0,3.87159877292575
160733,3234,2010,24,4.898979485566356,"video, digit",0.0,0.0,0.4378198069717319
160734,3234,2010,18,4.242640687119285,"video, digit",0.0,0.0,0.4378198069717319
160735,3234,2010,5,2.23606797749979,"video, digit",0.0,0.0,-3.85944980267661
160737,3241,2010,52,7.211102550927978,"video, digit",0.0,0.0,1.5609479008157021
160738,3241,2010,12,3.4641016151377544,"video, digit",1.0,1.0,1.8325080662793913
160739,3241,2010,22,4.69041575982343,"video, digit",4.0,2.0,-3.336300993086963
160744,3255,2010,28,5.291502622129181,"video, digit",0.0,0.0,-2.5988658982762156
160745,3255,2010,8,2.8284271247461903,"video, digit",0.0,0.0,-3.0897474500069126
160746,3262,2010,16,4.0,"video, digit",0.0,0.0,1.6395709024700778
160747,3262,2010,9,3.0,"video, digit",0.0,0.0,3.925602263554527
160750,3269,2010,15,3.872983346207417,"video, digit",0.0,0.0,-2.738041868460664
160755,3283,2010,8,2.8284271247461903,"video, digit",0.0,0.0,1.529849265210843
160756,3290,2010,14,3.7416573867739413,"video, digit",0.0,0.0,-2.9120195411348377
160758,3290,2010,17,4.123105625617661,"video, digit",0.0,0.0,1.5281632367624776
160759,3297,2010,13,3.605551275463989,"video, digit",0.0,0.0,-2.96769411016789
160765,3318,2010,6,2.449489742783178,"video, digit",1.0,1.0,0.6410206928730553
160772,3325,2010,7,2.6457513110645907,"video, digit",0.0,0.0,-0.5298308741301763
160775,3325,2010,17,4.123105625617661,"video, digit",2.0,1.4142135623730951,2.3240944433062154
160778,3339,2010,13,3.605551275463989,"video, digit",0.0,0.0,-1.8205158044999026
160782,3346,2010,4,2.0,"video, digit",0.0,0.0,-3.6628372073879123
160787,3353,2010,39,6.244997998398398,"video, digit",0.0,0.0,1.9413803059656092
160791,3367,2010,25,5.0,"video, digit",0.0,0.0,-2.0231404510826105
160792,3374,2010,13,3.605551275463989,"video, digit",0.0,0.0,1.4877948664572067
162534,812,2003,20,4.47213595499958,"frequenc, oscil",7.0,2.6457513110645907,2.706376756284348
162550,1372,2005,19,4.358898943540674,"frequenc, oscil",1.0,1.0,-3.797265298240961
162551,1379,2005,20,4.47213595499958,"frequenc, oscil",3.0,1.7320508075688772,-1.8937015079630823
162553,1414,2005,52,7.211102550927978,"frequenc, oscil",1.0,1.0,1.3839060739425915
162554,1442,2005,13,3.605551275463989,"frequenc, oscil",2.0,1.4142135623730951,-2.4618197606022334
162555,1442,2005,23,4.795831523312719,"frequenc, oscil",1.0,1.0,3.5269450122244423
162556,1470,2005,16,4.0,"frequenc, oscil",13.0,3.605551275463989,1.9335098621935947
162560,1610,2006,34,5.830951894845301,"frequenc, oscil",0.0,0.0,-1.2282774758717863
162568,1827,2006,46,6.782329983125268,"frequenc, oscil",7.0,2.6457513110645907,2.959989620531763
162570,1946,2006,9,3.0,"frequenc, oscil",1.0,1.0,2.0062667444588977
162573,2065,2007,31,5.5677643628300215,"frequenc, oscil",2.0,1.4142135623730951,1.0893622308567334
162581,2184,2007,20,4.47213595499958,"frequenc, oscil",2.0,1.4142135623730951,2.3419632050413464
162584,2296,2007,7,2.6457513110645907,"frequenc, oscil",2.0,1.4142135623730951,2.3324307156294743
162585,2331,2007,9,3.0,"frequenc, oscil",0.0,0.0,1.795209626307993
162586,2338,2008,39,6.244997998398398,"frequenc, oscil",0.0,0.0,3.4659094564640056
162592,2443,2008,22,4.69041575982343,"frequenc, oscil",0.0,0.0,2.3639737983987
162593,2471,2008,12,3.4641016151377544,"frequenc, oscil",2.0,1.4142135623730951,0.025082821847733475
162595,2471,2008,10,3.1622776601683795,"frequenc, oscil",1.0,1.0,-2.497218698307136
162596,2478,2008,22,4.69041575982343,"frequenc, oscil",1.0,1.0,-2.3194268826200126
162597,2513,2008,18,4.242640687119285,"frequenc, oscil",1.0,1.0,0.07126578516859826
162598,2527,2008,22,4.69041575982343,"frequenc, oscil",0.0,0.0,-0.7434390036860912
162599,2527,2008,20,4.47213595499958,"frequenc, oscil",2.0,1.4142135623730951,1.643409807832097
162601,2555,2008,21,4.58257569495584,"frequenc, oscil",1.0,1.0,1.730611630128886
162602,2639,2008,19,4.358898943540674,"frequenc, oscil",1.0,1.0,-1.8201910432057933
162607,2681,2008,8,2.8284271247461903,"frequenc, oscil",3.0,1.7320508075688772,-1.9001080147028255
162608,2709,2009,17,4.123105625617661,"frequenc, oscil",0.0,0.0,-1.7256749041117978
162610,2730,2009,21,4.58257569495584,"frequenc, oscil",0.0,0.0,2.4435566406015523
162615,2919,2009,21,4.58257569495584,"frequenc, oscil",1.0,1.0,-1.1057970018907763
162616,2940,2009,20,4.47213595499958,"frequenc, oscil",0.0,0.0,2.3561145784788478
162621,2989,2009,16,4.0,"frequenc, oscil",0.0,0.0,1.193270636424977
162622,3010,2009,10,3.1622776601683795,"frequenc, oscil",1.0,1.0,1.6923615803830578
